video_id,teks,teks_stem,skor_total,skor_positif,skor_negatif,n_kata_pos,n_kata_neg,label_otomatis,label_final
5btOJ_Wru2k,dari semua pembicara hanya bung refli yg mencerahkan,bicara refli cerah,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,kalau memang keadilan itu berbayar silah kan kasih kami price list nya biar rakyat yang patungan.,adil bayar silah kasih price list biar rakyat patungan,-7.0,3.0,-10.0,1.0,4.0,Negatif,Negatif
5btOJ_Wru2k,Salut dan cerdas bung Rafly Harun   keren cadas. 👍👍👍,salut cerdas rafly harun keren cadas,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Kl sdh jd termul, hukum pun bisa diputarbalikkan",kalo termul hukum diputarbalikkan,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Paling berkelas..bung refli harun,kelas refli harun,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Saya usul  : 
Cekpoint kepada seluruh loyer yg ikut menyelesai kan masalah ini agar cepat selesai.
Dalam ke pendidikan nya jangan jangan ke pendidikan nya juga palsu.
Karena kata kata nya sering janggal dengan apa yg di bahas..
Hati hati kata kata Andi A....bisa rusak negara ini.
Apa pun benda ini bisa di ketahui , ini lah ilmu !!!!.",usul cekpoint loyer selesai cepat selesai didik didik palsu janggal bahas hati hati andi rusak negara benda tahu ilmu,-30.0,6.0,-36.0,2.0,11.0,Negatif,Negatif
5btOJ_Wru2k,Roy panci memang tidak beres,roy panci beres,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,"Bravo tim Roy Suryo dkk,Semoga Allah memberikan rizki dan kelancaran dalam sgl urusannya, Aamin!",bravo tim roy suryo dkk moga allah rizki lancar sgl urus,4.0,10.0,-6.0,3.0,2.0,Positif,Positif
5btOJ_Wru2k,Sudalah para tersangka siap siap aja,suda sangka,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,1:14:38 bg aiman gak fer,aiman fer,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,Andi Azwan bahasanya kayak orang ngak terdidik.,andi azwan bahasa kayak didik,-10.0,0.0,-10.0,0.0,3.0,Negatif,Negatif
5btOJ_Wru2k,"Dipejara  bukan kasus korupsi,dan menjilat kami tetap menghormati",jara korupsi jilat hormat,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Publik pasti lebih percaya pak Roy Suryo ketimbang mulut andi aswan dan mulut rasman nasution,publik percaya roy suryo ketimbang mulut andi aswan mulut rasman nasution,0.0,2.0,-2.0,1.0,2.0,Netral,Netral
5btOJ_Wru2k,Teruslah Saling Bongkar.. asyik juga di Tonton 😂,terus bongkar asyik,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,INI ADALAH KESEMPATAN JOKOWI UNTUK MEMPERBAIKI KEKURANGAN IJAZAHNYA AGAR SAMA SEPERTI IJAZAH TAHUN LALU 😂,sempat jokowi baik kurang ijazah ijazah tahun,-4.0,0.0,-4.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Joko lebih rumit dari firaun sepertinya,joko rumit firaun,-5.0,0.0,-5.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"“ Akan datang kepada manusia tahun-tahun yang penuh tipu daya, pendusta dipercaya, orang jujur didustakan, pengkhianat diberi amanah, orang amanah dianggap pengkhianat, dan orang-orang bodoh berbicara atas urusan manusia. “
( H. R. Ahmad & Ibn Majah )",manusia tahun tahun penuh tipu daya dusta percaya jujur dusta khianat amanah amanah anggap khianat bodoh bicara urus manusia ahmad ibn majah,9.0,18.0,-9.0,5.0,3.0,Positif,Positif
5btOJ_Wru2k,"Mas suryo sangat cerdas,Dan pemberani👏👏👏",suryo cerdas berani,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,"Tunjukan langsung ijasahnya selesai wi, ruwet kamu wi",tunjuk ijasahnya selesai wi ruwet wi,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Jika pak Joko Widodo berkata: ""Saya tidak mau berspekulasi dan saya juga tidak mau menuduh siapapun. Biarkan proses hukum dan proses yang lain berjalan apa adanya."" Betul, tapi kenapa pak Joko Widodo tidak mau datang ke pengadilan untuk menjelaskannya? Kan dengan cara begitu urusan akan selesai?",joko widodo spekulasi tuduh biar proses hukum proses jalan joko widodo adil jelas urus selesai,-14.0,2.0,-16.0,2.0,5.0,Negatif,Negatif
5btOJ_Wru2k,"Masya , Alloh kasian rakyat nya mendengarkan drama yg tak ada bosen 2 nya",masya allah kasihan rakyat dengar drama bosan,0.0,7.0,-7.0,2.0,2.0,Netral,Netral
5btOJ_Wru2k,"Ga abis pikir sih sama negara ini terutama polri yg jelas di obok"" sama geng solo😢😢😢",habis pikir negara polri obok geng solo,-3.0,2.0,-5.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Indonesia gaduh gara2 satu orang ini,tinggal nunjukin aja malah bikin gaduh rakyat .",indonesia gaduh gara tinggal nunjukin bikin gaduh rakyat,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Itu baru benar aiman  hrs tegas 👍,aiman,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,ijazah palsu! pendukungnya pun palsu!,ijazah palsu dukung palsu,4.0,4.0,0.0,1.0,0.0,Positif,Positif
5btOJ_Wru2k,"Sehat selalu Pak Jokowi dan Bu Iriana

Salut dgn Aiman yg tampil di posisi netral",sehat jokowi iriana salut aiman tampil posisi netral,-4.0,0.0,-4.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Anda bukan orang TPUA atau yang pernah di TPUA, jangan sok tau, anda orang luar TPUA",tpua tpua sok tau tpua,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Bersyukur banyak ank bangsa yg cerdas dn pemberani,syukur anak bangsa cerdas berani,2.0,5.0,-3.0,1.0,1.0,Positif,Positif
5btOJ_Wru2k,"*"".Jangan engkau menjelaskan tentang dirimu, karena ;*
**Orang yang senang denganmu, tidak memerlukan itu,*
**Orang yang benci kepadamu, tidak akan pernah percaya sedikitpun itu.""*
(...........)",engkau diri senang dengan benci kepada percaya sedikit,-16.0,2.0,-18.0,1.0,5.0,Negatif,Negatif
5btOJ_Wru2k,Kentara sekali ini Arif Iksan dan Azwan ini pembohong besar,kentara arif iksan azwan bohong,-4.0,4.0,-8.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Caplin kecil tapi perusak ingat minyak tanah malah di ganti ekspor gas lpg,caplin usak minyak tanah ganti ekspor gas lpg,-10.0,0.0,-10.0,0.0,3.0,Negatif,Negatif
5btOJ_Wru2k,Kubu siapa yang selalu bawa2 demi Allah,kubu bawa allah,2.0,5.0,-3.0,1.0,1.0,Positif,Positif
5btOJ_Wru2k,Andi aswan ini benar2 kesal Netizen melihat kasar cara Bicaranya. Kok mau - maunya mati- matian membela si Mulyono,andi aswan kesal netizen kasar bicara mau mati mati bela mulyono,-16.0,0.0,-16.0,0.0,4.0,Negatif,Negatif
5btOJ_Wru2k,Saya yakin dalam kasus ini akan terbongkar bahwa Roy cs Rekayasa,bongkar roy cs rekayasa,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Mantap....pengacara mau keluar uang,emak2 keluar uang,semua patungan😂😂😂😂😂
Alangkah bodohnya orang yang percaya😂😂😂😂😂",mantap acara uang emak uang patungan alangkah bodoh percaya,5.0,7.0,-2.0,2.0,1.0,Positif,Positif
5btOJ_Wru2k,"Ini roy tdk bisa berkomunikasi dgn baik, org bicara di potong2, 😂😂😂😂😂",roy komunikasi bicara potong,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Saya setelah melihat dn mndengar Podcast ini, sy menyimpulkan bahwasanya, begitu jahatnya orang yg ingin menjatuhkan pk jokowi dn kluarga nya dengn berbagai cara mereka lakukan, mmbuat buku dn berbagai fitnah, yg terjadi yg difitnah santai aja malah yg bikin fitnah gaduh dgan kelompoknya sendiri",mndengar podcast simpul jahat jatuh pakai jokowi keluarga dengn laku mmbuat buku fitnah fitnah santai bikin fitnah gaduh dgan kelompok,-25.0,5.0,-30.0,2.0,7.0,Negatif,Negatif
5btOJ_Wru2k,Emang kelaaasss bener bung refly ✨,kelaaasss refly,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,"Klu udah masuk hukum ya harus tuntas... Sampe ada putusan hukum yg mengikat, biar semua org tau... Karena ada tuduhan ijazah palsu dan diexpose...",hukum tuntas putus hukum ikat biar tau tuduh ijazah palsu diexpose,-21.0,2.0,-23.0,1.0,6.0,Negatif,Negatif
5btOJ_Wru2k,betul bang rasman saya dukung terus lanjutkan terus sukses selalu yaa bang,rasman dukung lanjut sukses,2.0,7.0,-5.0,2.0,1.0,Positif,Positif
5btOJ_Wru2k,"Yg di bahas buka lagi soal ijasah,, tapi soal bayar membayarkan atau bayar masing"" n sumbangan🤭🤣
Merembet kemana mana",bahas buka ijazah bayar bayar bayar sumbang rembet mana,-14.0,2.0,-16.0,1.0,5.0,Negatif,Negatif
5btOJ_Wru2k,"Maaf Indonesia tidak bisa dimainin Rismon , banyak para ilmuan seluruh Indonesia , marilah bersuara atas nama kebenaran dari kepalsuan .",maaf indonesia dimainin rismon ilmu indonesia mari suara nama benar palsu,-5.0,4.0,-9.0,1.0,4.0,Negatif,Negatif
5btOJ_Wru2k,Sehat terus bang refly 🙏🙏🙏🙏,sehat refly,-1.0,0.0,-1.0,0.0,1.0,Negatif,Positif
5btOJ_Wru2k,Orang pembohong akan selalu berbohong untuk menutupi kebohongan lainnya.....  Itu ilmu psikologi,bohong bohong tutup bohong ilmu psikologi,-13.0,4.0,-17.0,1.0,4.0,Negatif,Negatif
5btOJ_Wru2k,Semangat mas Roy,semangat roy,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Dari cara debatnya dah kelihatan siapa yg ngawur,debat ngawur,3.0,3.0,0.0,1.0,0.0,Positif,Positif
5btOJ_Wru2k,Mantaap  pejuang kebenaran,mantap juang benar,-2.0,5.0,-7.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Sebagai wartawan logikamu ngga jalan, saya setuju jokowi harus menunjukan ijazanya, logikanya sedih",wartawan logika jalan tuju jokowi tunjuk ijazanya logika sedih,-9.0,0.0,-9.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Finalis OCCRP   dgn liciknya berhasil mengobok obok lawan kasusnya, karena hal ini sangat di perlukan utk tetap menyembunyikan ijazahnya! 😂😂😂",final occrp licik hasil kobok obok lawan kasus perlu sembunyi ijazah,-1.0,5.0,-6.0,2.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Rekening bank si RSPanci harus segera di investigasi supaya jelas aliran dana si pencuri panci ini ..... jangan2 dia mencuri panci2 di berbagai mall ......,rekening bank rspanci investigasi alir dana curi panci curi panci mall,-6.0,4.0,-10.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Refly harun bicaranya berbobot dan terarah👍👍👍👍👍,refly harun bicara bobot arah,-9.0,0.0,-9.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Kasus ijazah adalah kasus tak bermoral/memalukan negri,ijazah moral malu negeri,0.0,4.0,-4.0,1.0,1.0,Netral,Netral
5btOJ_Wru2k,Andi aswan bicara tanpa data ini sang pengelolaan data asli di bilang hok dan dia andi aswan tak berdasar tapi tetap ngeyel buat muak gudang bohong.,andi aswan bicara data sang kelola data asli bilang hok andi aswan dasar ngeyel muak gudang bohong,-14.0,2.0,-16.0,1.0,4.0,Negatif,Negatif
5btOJ_Wru2k,Yg penting besar masalah benar itu nanti politik lho cari menang2an politik kan cari menang2an bukan cari sebenarnya❤❤,politik lho cari menang politik cari menang cari,-21.0,0.0,-21.0,0.0,7.0,Negatif,Negatif
5btOJ_Wru2k,"luarbiasa bang Rasman,sehat sllu bng,,sy ker sma bng rasman",luarbiasa rasman sehat ker rasman,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Andy azwan sama Roy kalau damai duet jadi dagelan lucu sangat menghibur ..😂,andy azwan roy damai duet dagel lucu hibur,-1.0,3.0,-4.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,SAYA HERAN SUDAH JADI TERSANGKA KOK BELUM DI BUI.,heran sangka bui,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Keren cadas emang bung Refly,keren cadas refly,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Jadi tanda tanya jk ini ada apa ????? Atau apa adanya,tanda jokowi,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Mang beda orang yg berbobot padat pintar santai berisi dan tajam BUNG REFLY HARUN 
Dibuat pada berfikir semua tentang stdmen dia. Sehat terus bung refly andalah yg sangat bisa untek melawan sekian lowyer yg sekian banyak atw dikit saya yakin cukup anda BUNG REFLY yg menghadapi sendiri. 
Smangat terus bung REFLY",beda bobot padat pintar santai isi tajam refly harun pikir stdmen sehat refly untek lawan sekian lowyer sekian dikit refly hadap semangat refly,-24.0,2.0,-26.0,1.0,9.0,Negatif,Negatif
5btOJ_Wru2k,Bagus bung rafiy kereeeen👍👍👍👍👍👍,bagus rafiy keren,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,kasus ini makin lebar dan keruh karena kebusukan dan kebodohan kalian sendiri bersama dgn pejabat2 negara yg suka malingin uang negara karena ditendangi semua sm pak jokowi..,lebar keruh busuk bodoh jabat negara suka malingin uang negara tendang jokowi,-19.0,0.0,-19.0,0.0,6.0,Negatif,Negatif
5btOJ_Wru2k,Allahumah soliallahsaidinah Muhamad tlg bantu tegakkan kejujuran yg sala tetap sala yg benar JD benar,allahumah soliallahsaidinah muhamad tolong bantu tegak jujur sala sala,-7.0,0.0,-7.0,0.0,3.0,Negatif,Negatif
5btOJ_Wru2k,Hy dari selembar ijasah yg tdk pernah muncul rakyat jd ribut😮,lembar ijazah muncul rakyat ribut,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Bung Aiman mancing mancing PD pak Andi Aswan 🙊🙊🙊,aiman mancing mancing andi aswan,4.0,4.0,0.0,2.0,0.0,Positif,Positif
5btOJ_Wru2k,Semoga bisa cepat selesai.,moga cepat selesai,-6.0,1.0,-7.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Bahasanya AA nie bnr2 mencerminkan org jalanan tanpa legalitas😇😇,bahasa aa cermin jalan legalitas,-4.0,3.0,-7.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Mantul bung Refly. 
Razman dan Andi dianggap ngak berarti.",mantul refly razman andi anggap,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,"Hebat juga ya ..., korban ratusan juta rupiah hanya untuk jalan "" ... Luar biasa !!!",hebat korban ratus juta rupiah jalan,-2.0,2.0,-4.0,1.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Memang bukan kal3ng jaleng seorang lowyer rafly harun....top..mateng..ilmunya...,kalng jaleng lowyer rafly harun top mateng ilmu,9.0,9.0,0.0,2.0,0.0,Positif,Positif
5btOJ_Wru2k,Top pak gafur 👏👏👏,top gafur,5.0,5.0,0.0,1.0,0.0,Positif,Positif
5btOJ_Wru2k,"Orang2 yg prnh berurusan dngn hukum contoh nya c razman, farhat mereka akan membela jokowi.. Mngkn mereka di ancam kasus nya di angkat lagi???",urus dngn hukum contoh razman farhat bela jokowi mngkn ancam angkat,-4.0,3.0,-7.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Kalau boleh jujur masalahnya tentang ijasa kok malah kemana mana ngga konsisten dgn masalahnya yang terjadi semakin membingungkan,jujur ijasa mana konsisten bingung,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Ada tidak ada yang membiayai TIDAK masalah, menurut sy yg biayai adalah pahlawan untuk perjalanan membuktikan kebenaran membongkar ijasah Jokowi",biaya biaya pahlawan jalan bukti benar bongkar ijazah jokowi,-10.0,0.0,-10.0,0.0,3.0,Negatif,Negatif
5btOJ_Wru2k,Betul banget,banget,1.0,1.0,0.0,1.0,0.0,Positif,Positif
5btOJ_Wru2k,ya Allah selesaikanlah perdebatan ini ambilah mana yg menjadi penyebab susahnya melihat ijazah ini,allah selesai debat ambi sebab susah ijazah,-1.0,8.0,-9.0,2.0,3.0,Negatif,Negatif
5btOJ_Wru2k,"Fotonya sdh jelas² berbeda ko antara foto pak Jokowi di ijazah dsn pak Jokowi secara fisik, lalu aslinya dimana",foto beda foto jokowi ijazah dsn jokowi fisik asli mana,6.0,8.0,-2.0,3.0,1.0,Positif,Positif
5btOJ_Wru2k,Buka donasi saja bank ! Yakin    selruh rakyat indonesia setiju menyisihkan rejekinya meskipun hanya sekedar uang koin,buka donasi bank selruh rakyat indonesia setiju sisih rejekinya dar uang koin,-5.0,0.0,-5.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Logika saja, siapapun bangga tunjukkan ijazah kalo mmg asli",logika bangga tunjuk ijazah kalo asli,5.0,5.0,0.0,2.0,0.0,Positif,Positif
5btOJ_Wru2k,"99,9 persen rakyat Indonesia setuju Roy Suryo di penjara seumur hidup",persen rakyat indonesia tuju roy suryo penjara umur hidup,-12.0,2.0,-14.0,1.0,4.0,Negatif,Negatif
5btOJ_Wru2k,Blm pernah aku melihat mereka2 ini debat tentang orng miskin di Indonesia,debat miskin indonesia,-2.0,3.0,-5.0,1.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Mau asli atau ga,,toh ga bikin ak jadi kaya ah pusing amayyyy",asli bikin kayak ah pusing amayyyy,-5.0,2.0,-7.0,1.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Manusia klu berkata merasa dirinya paling benar dgn mengucap demi alloh, maka dialah pembohong yg sebenarnya.",manusia ucap allah bohong,1.0,8.0,-7.0,2.0,2.0,Positif,Positif
5btOJ_Wru2k,termul² kocak bener😂😂,termul kocak,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,andiaswan gk  usah di kaasih panggung rakyat udh muak lihat,andiaswan kaasih panggung rakyat muak,-5.0,0.0,-5.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Itu jelas foto di layar besar buku GEG karya RISMON SIANIPAR kok dibilang Mikael Sinaga ini buku GEG karya Roy Suryo.
Bikin malu orang Batak terlebih marga Sinaga kawan nie.",foto layar buku geg karya rismon sianipar bilang mikael sinaga buku geg karya roy suryo bikin malu batak marga sinaga kawan,5.0,9.0,-4.0,3.0,1.0,Positif,Positif
5btOJ_Wru2k,"Kita sebagai rakyat jangan sampe ngomong sana sini yatemen temen, pokus saja berdoa sama yg menciptakan kita semua,yaitu Allah SWA,SUPAYA CEPET SELESAI KASUS NYA, IN SYA ALLAH KETAHUAN MANA YANG BOHONG DAN MANA YANG BENAR NYA,SALAM WARAS& PADA SEHAT SLL🙏🙏🙏",rakyat omong yatemen teman pokus doa cipta allah swa cepat selesai allah tahu bohong waras sehat,-18.0,10.0,-28.0,2.0,8.0,Negatif,Negatif
5btOJ_Wru2k,"Aiman tidak fear....
Terlihat jelas di acara ini.
Aiman...aiman....takut nihh yee 😂😂😂",aiman fear acara aiman aiman takut nih,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,"Coba donk ulik anaknya panci pada sekolah dimana ?. Ini orang kerjanya apa sih... bisa nya ribut mulu, kisruh mulu. Kontribusi konkret buat negara apa dia... rakyat enegggg sama tingkah nya panci...",coba ulik anak panci sekolah mana kerja ribut mulu kisruh mulu kontribusi konkret negara rakyat enegggg tingkah panci,-10.0,8.0,-18.0,3.0,7.0,Negatif,Negatif
5btOJ_Wru2k,"Yg duluan lapor melapor itu siapa bung Razman,,,itu tuh ada di sampingnya bung Razman,,,salam damai salam akal sehat 🙏🙏🙏",duluan lapor lapor razman tuh samping razman damai akal sehat,-3.0,4.0,-7.0,2.0,3.0,Negatif,Negatif
5btOJ_Wru2k,Jadi pusing ini gw kasus nya😂 merambat ke mana mana,pusing gue rambat,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Bung aiman ayo sgera buat acara duel rs vs rhs,aiman ayo sgera acara duel rs vs rhs,0.0,4.0,-4.0,1.0,1.0,Netral,Netral
5btOJ_Wru2k,Biarpun rismon bilang watermark embos apa sgala macam. GK akan merubah yg palsu menjadi asli,biarpun rismon bilang watermark embos sgala rubah palsu asli,-1.0,2.0,-3.0,1.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Telah datang kebenaran dan telah lenyap kebatilan sesungguhnya bathil itu sesuatu yang lenyap,benar lenyap batil sungguh bathil lenyap,-19.0,0.0,-19.0,0.0,5.0,Negatif,Negatif
5btOJ_Wru2k,Sama Lah Razman Yg BKN Kuasa Hukum Mulyono as Jokowi ada Jg Yg Nyerang Pribadi. Ini Semua Harus Koreksi Diri . Krn Salah Benar Hny Allah SWT yg Bisa Menentukan Jgn Mendahului Allah SWT 🙏🙏♥️🇮🇩,razman kuasa hukum mulyono as jokowi serang pribadi koreksi salah allah swt tentu dahulu allah swt,-2.0,13.0,-15.0,3.0,5.0,Negatif,Negatif
5btOJ_Wru2k,Betul pak Jokowi hrs di proses hukum,jokowi proses hukum,-2.0,1.0,-3.0,1.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Waduhh Putar~ petur  putar~ puter kayak Bola,putar tur putar puter kayak bola,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
5btOJ_Wru2k,Roy kok nyengir terus ya,roy sengir,0.0,0.0,0.0,0.0,0.0,Netral,Netral
5btOJ_Wru2k,kawal sampai persidangan kasus ijazah ini,kawal sidang ijazah,-5.0,0.0,-5.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,klu mau menjelekan org demi uang demi kehidupan sebaiknya berhenti. karna utk menghidupkan keluarga itu tidak sehat,jelek uang hidup henti hidup keluarga sehat,-21.0,0.0,-21.0,0.0,6.0,Negatif,Negatif
5btOJ_Wru2k,Ini sebenarnya adalah  FORUM BAKU FIGHT😂😂😂,forum baku fight,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Sedih ya ......nama"" orang orang yg menurut sy hebat di indonesia, pak Jokowi dan Yusuf kala di putar"" kaya bola😢",sedih nama hebat indonesia jokowi yusuf putar kayak bola,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,Kenapa RHS tidak di undang bang Aiman ? agar lebih jelas,rhs undang aiman,2.0,2.0,0.0,1.0,0.0,Positif,Positif
5btOJ_Wru2k,"Mengapa Roy Suryo sampai seperti itu perjuanganya ... selalu bikin ramai dan hidup suasananya, walaupun kadang-kadang bikin gaduh",roy suryo perjuanganya bikin ramai hidup suasana kadang kadang bikin gaduh,1.0,10.0,-9.0,3.0,2.0,Positif,Positif
5btOJ_Wru2k,"KELAK MULUT -MULUT MANUSIA AKAN DITUTUP OLEH ALLOH SWT, TANGAN MEREKA AKAN BERKATA/ BICARA , DANKAKI MEREKA AKAN MEMBERI KESAKSIAN TERHADAP APA YANG MEREKA KERJAKAN.",kelak mulut mulut manusia tutup allah swt tangan bicara dankaki saksi kerja,8.0,12.0,-4.0,5.0,3.0,Positif,Positif
5btOJ_Wru2k,Roy takut lihat mimik mukanya. Teruskan Roy kepalang tanggung😂😂😂,roy takut mimik muka terus roy kepalang tanggung,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
5btOJ_Wru2k,"Isinya acara bos Aiman "" rakyat membual"".",isi acara aiman rakyat bual,-9.0,0.0,-9.0,0.0,2.0,Negatif,Negatif
5btOJ_Wru2k,"Harusnya Aiman ketika Rasman mengatakan ""saya ada data"", tugas dia menggali dan meminta data itu, supaya memang benar bisa di pegang pernyataannya itu, kalau cuma kalimat ""saya ada orang yang memberitahu"", tapi ga berani sebut nama, semua orang juga bisa omon omon...ada apa dengan Aiman setelah ada panggilan kemarin?",aiman rasman data tugas gali data pegang nyata kalimat memberitahu berani nama omon omon aiman panggil kemarin,-15.0,0.0,-15.0,0.0,7.0,Negatif,Negatif
5btOJ_Wru2k,"Kalau emang benar, katan benar akui sajasebelum terlambat.",katan aku sajasebelum lambat,0.0,1.0,-1.0,1.0,1.0,Netral,Netral
5btOJ_Wru2k,"catatan 
yang harus diingat silvester m vs pak yusuf kalla, efeknya silvester m - ""hilang"" di th 2025 - april 2026, belum ditemukan,
skr di th 2026, rismon s vs pak yusuf kalla.,",catat silvester vs yusuf kalla efek silvester hilang april temu rismon si vs yusuf kalla,1.0,5.0,-4.0,2.0,1.0,Positif,Positif
5btOJ_Wru2k,Roy Suryo putar balik fakta untuk memojokkan Andi Azwan,roy suryo putar fakta pojok andi azwan,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
